Date,Petrol_Price,ULSP__Diff_on_previous_WEEK_p_litre,_ULSP_Diff_on_previous__YEAR_p_litre,Duty_rate_ULSP_p_litre,VAT_percent_rate_ULSP,Diesel_Price,ULSD_Diff_on_previous_WEEK_p_litre,ULSD_Diff_on_previous__YEAR_p_litre,Duty_rate_ULSD_p_litre,VAT_percent_rate_ULSD,Petrol_Sales_Liters,Diesel_Sales_Liters,Petrol_Revenue,Diesel_Revenue,Total_Revenue,Operating_Cost,Profit
2019-12-09,124.75,-0.1,2.4,57.95,20.0,129.79,0.0,-2.7,57.95,20.00,11747.127942501384,10336.471538880425,1465454.2108270477,1341570.6410312904,2807024.8518583383,440351.24259291694,2366673.6092654215
2019-12-16,124.33,-0.4,3.3,57.95,20.0,129.56,-0.2,-1.7,57.95,20.00,13287.152600665031,10197.179283016634,1651991.6828406833,1321146.547907635,2973138.230748318,448656.91153741593,2524481.3192109023
2019-12-23,124.16,-0.2,3.5,57.95,20.0,129.81,0.2,-1.1,57.95,20.00,13414.73883654776,10480.910095326572,1665573.97394577,1360526.9394743424,3026100.9134201123,451305.0456710056,2574795.8677491066
2019-12-30,124.96,0.8,4.8,57.95,20.0,130.54,0.7,0.3,57.95,20.00,12194.405654757806,10031.291496300375,1523812.9306185353,1309484.7919270508,2833297.722545586,441664.8861272793,2391632.836418307
2020-01-06,126.09,1.1,5.8,57.95,20.0,131.56,1.0,1.2,57.95,20.00,12284.349220032009,9673.850139508913,1548933.593153836,1272691.7243537926,2821625.3175076284,441081.2658753814,2380544.051632247
2020-01-13,127.17,1.1,7.6,57.95,20.0,132.69,1.1,3.2,57.95,20.00,12599.532695362454,9944.423214422493,1602282.5728692433,1319525.5163217206,2921808.0891909637,446090.4044595482,2475717.6847314155
2020-01-20,127.18,0.0,8.1,57.95,20.0,132.74,0.1,3.8,57.95,20.00,12623.628394993511,9710.93894207742,1605473.0592752749,1289030.035171357,2894503.094446632,444725.1547223316,2449777.9397243005
2020-01-27,127.33,0.2,8.0,57.95,20.0,132.88,0.1,3.8,57.95,20.00,12782.672136336414,9736.728690010246,1627617.6431197156,1293816.5083285614,2921434.151448277,446071.70757241384,2475362.443875863
2020-02-03,125.85,-1.5,6.7,57.95,20.0,131.48,-1.4,2.3,57.95,20.00,13488.102269383175,9969.992531713791,1697477.6706018725,1310854.618069729,3008332.2886716016,450416.6144335801,2557915.6742380215
2020-02-10,124.73,-1.1,5.8,57.95,20.0,129.7,-1.8,0.5,57.95,20.00,12416.926386252975,9737.532031600016,1548763.2281573336,1262957.904498522,2811721.1326558553,440586.0566327928,2371135.0760230627
2020-02-17,123.8,-0.9,4.7,57.95,20.0,128.2,-1.5,-1.0,57.95,20.00,12124.851377730773,9953.815388144383,1501056.6005630696,1276079.1327601098,2777135.733323179,438856.78666615894,2338278.94665702
2020-02-24,123.45,-0.3,4.2,57.95,20.0,127.67,-0.5,-2.0,57.95,20.00,11841.340385992737,9327.504133218486,1461813.4706508033,1190842.4526880041,2652655.923338807,432632.79616694036,2220023.1271718666
2020-03-02,122.43,-1.0,2.7,57.95,20.0,126.62,-1.1,-3.6,57.95,20.00,12185.93498002904,10186.017482949177,1491924.0196049556,1289753.5336910249,2781677.55329598,439083.877664799,2342593.6756311813
2020-03-09,122.24,-0.2,2.1,57.95,20.0,126.25,-0.4,-4.3,57.95,20.00,12538.636513563102,10106.73219014489,1532722.9274179535,1275974.9390057924,2808697.8664237456,440434.8933211873,2368262.9731025584
2020-03-16,120.33,-1.9,-0.1,57.95,20.0,124.36,-1.9,-6.5,57.95,20.00,13490.678931758894,9807.764547572724,1623333.3958585477,1219693.599136144,2843026.9949946916,442151.3497497346,2400875.645244957
2020-03-23,119.64,-0.7,-1.2,57.95,20.0,123.41,-1.0,-7.7,57.95,20.00,12348.394350481914,10412.548267372962,1477361.9000916563,1285012.5816764971,2762374.4817681536,438118.7240884077,2324255.757679746
2020-03-30,112.45,-7.2,-9.3,57.95,20.0,118.6,-4.8,-12.9,57.95,20.00,12862.89397581945,10596.028055050623,1446432.4275808972,1256688.9273290038,2703121.354909901,435156.06774549506,2267965.287164406
2020-04-06,110.23,-2.2,-12.4,57.95,20.0,116.83,-1.8,-15.3,57.95,20.00,12787.188551963623,9604.52605425241,1409531.7940829503,1122096.7789183091,2531628.5730012595,426581.428650063,2105047.1443511965
2020-04-13,109.27,-1.0,-14.8,57.95,20.0,116.15,-0.7,-16.8,57.95,20.00,13408.796636724042,9952.660088573515,1465179.208494836,1156001.4692878139,2621180.67778265,431059.0338891325,2190121.6438935176
2020-04-20,108.63,-0.6,-16.8,57.95,20.0,115.73,-0.4,-18.3,57.95,20.00,14090.86621293681,9956.39306008508,1530690.7967113256,1152253.3688436463,2682944.165554972,434147.2082777486,2248796.9572772235
2020-04-27,107.88,-0.8,-18.5,57.95,20.0,115.22,-0.5,-19.4,57.95,20.00,12576.96561353984,9895.738759556454,1356803.050388678,1140187.0198760945,2496990.0702647725,424849.5035132386,2072140.566751534
2020-05-04,107.56,-0.3,-19.9,57.95,20.0,114.94,-0.3,-20.5,57.95,20.00,12604.080278740888,10607.689936772698,1355694.87478137,1219247.8813326538,2574942.7561140237,428747.1378057012,2146195.6183083225
2020-05-11,107.45,-0.1,-20.5,57.95,20.0,114.83,-0.1,-20.5,57.95,20.00,13373.080438534536,10200.019544490879,1436937.493120536,1171268.2442938876,2608205.7374144234,430410.28687072115,2177795.450543702
2020-05-18,105.09,-2.4,-23.4,57.95,20.0,112.22,-2.6,-23.6,57.95,20.00,13239.145744813157,10210.894063475756,1391301.8263224147,1145866.5318032494,2537168.3581256643,426858.4179062832,2110309.940219381
2020-05-25,104.87,-0.2,-24.3,57.95,20.0,111.7,-0.5,-24.7,57.95,20.00,13825.953662868018,9522.955054237298,1449927.7606249691,1063714.0795583061,2513641.8401832753,425682.09200916375,2087959.7481741116
2020-06-01,105.17,0.3,-24.2,57.95,20.0,111.76,0.1,-24.6,57.95,20.00,13188.564092662982,10577.76721208369,1387041.2856253658,1182171.2636224732,2569212.549247839,428460.627462392,2140751.921785447
2020-06-08,105.74,0.6,-23.1,57.95,20.0,111.98,0.2,-23.4,57.95,20.00,12705.55395460647,9824.59664205861,1343485.2751600882,1100158.3319777232,2443643.6071378114,422182.18035689055,2021461.426780921
2020-06-15,106.37,0.6,-21.3,57.95,20.0,112.53,0.6,-21.2,57.95,20.00,13167.927415346156,10336.023052106531,1400672.4391703706,1163112.674053548,2563785.1132239187,428189.25566119596,2135595.8575627226
2020-06-22,107.13,0.8,-19.5,57.95,20.0,112.98,0.4,-18.8,57.95,20.00,13411.751790291453,10416.250775183276,1436800.9692939234,1176828.0125802066,2613628.9818741297,430681.4490937065,2182947.5327804233
2020-06-29,108.31,1.2,-18.2,57.95,20.0,114.1,1.1,-17.5,57.95,20.00,13244.041090598681,10832.76343833546,1434462.090522743,1236018.308314076,2670480.398836819,433524.01994184096,2236956.378894978
2020-07-06,109.43,1.1,-17.4,57.95,20.0,115.05,0.9,-16.6,57.95,20.00,13065.03701555365,9750.721840352355,1429707.0006120359,1121820.5477325383,2551527.548344574,427576.3774172287,2123951.1709273453
2020-07-13,111.24,1.8,-15.9,57.95,20.0,116.75,1.7,-15.1,57.95,20.00,13308.537344794579,9040.94513767167,1480441.6942349488,1055530.3448231674,2535972.0390581163,426798.6019529058,2109173.4371052105
2020-07-20,112.23,1.0,-15.6,57.95,20.0,117.35,0.6,-14.9,57.95,20.00,13340.047795222836,10313.289817901477,1497153.564057859,1210264.5601307384,2707418.1241885973,435370.90620942984,2272047.2179791676
2020-07-27,112.66,0.4,-15.4,57.95,20.0,117.76,0.4,-14.8,57.95,20.00,13437.879495518762,10953.804472604343,1513911.5039651438,1289920.0146938874,2803831.518659031,440191.5759329515,2363639.9427260794
2020-08-03,112.91,0.3,-15.5,57.95,20.0,117.97,0.2,-14.6,57.95,20.00,13066.15494379482,10726.028541175776,1475299.5547038731,1265349.5870025062,2740649.141706379,437032.457085319,2303616.6846210603
2020-08-10,113.02,0.1,-15.3,57.95,20.0,118.01,0.0,-14.6,57.95,20.00,12656.040959841574,10313.713766109851,1430385.7492812946,1217121.3615386237,2647507.110819918,432375.35554099595,2215131.755278922
2020-08-17,113.04,0.0,-15.1,57.95,20.0,118.0,0.0,-14.6,57.95,20.00,12812.556843216662,10033.345525747181,1448331.4255572115,1183934.7720381673,2632266.197595379,431613.309879769,2200652.8877156097
2020-08-24,113.22,0.2,-15.0,57.95,20.0,118.14,0.1,-14.4,57.95,20.00,13338.85448325418,10550.749038654923,1510225.104594038,1246465.4914266926,2756690.5960207307,437834.5298010366,2318856.066219694
2020-08-31,113.29,0.1,-14.6,57.95,20.0,118.18,0.0,-14.1,57.95,20.00,12325.732164506382,9837.881520118211,1396382.196916928,1162640.8380475703,2559023.034964498,427951.1517482249,2131071.883216273
2020-09-07,113.37,0.1,-14.4,57.95,20.0,118.22,0.0,-13.7,57.95,20.00,12916.936654436451,10417.243107742488,1464393.1085134605,1231526.480197317,2695919.5887107775,434795.9794355389,2261123.6092752386
2020-09-14,113.32,0.0,-13.6,57.95,20.0,118.18,0.0,-13.2,57.95,20.00,12536.93059383632,10429.48806366665,1420684.9748935315,1232556.8993641248,2653241.8742576563,432662.09371288284,2220579.7805447737
2020-09-21,113.31,0.0,-13.5,57.95,20.0,118.16,0.0,-13.4,57.95,20.00,12748.172411467409,10651.683962999552,1444495.415943372,1258602.977068027,2703098.393011399,435154.91965056997,2267943.473360829
2020-09-28,113.3,0.0,-13.6,57.95,20.0,118.14,0.0,-13.7,57.95,20.00,13373.225931303648,11331.764015564431,1515186.4980167034,1338734.600798782,2853921.0988154854,442696.0549407743,2411225.0438747113
2020-10-05,113.26,0.0,-13.6,57.95,20.0,118.11,0.0,-13.7,57.95,20.00,12830.34953400995,10385.316386871507,1453165.388221967,1226609.7184533938,2679775.106675361,433988.7553337681,2245786.3513415926
2020-10-12,113.19,-0.1,-13.7,57.95,20.0,118.05,-0.1,-13.8,57.95,20.00,12759.418274078074,10025.664549717001,1444238.5544428972,1183529.700094092,2627768.254536989,431388.41272684943,2196379.84181014
2020-10-19,113.18,0.0,-13.2,57.95,20.0,118.08,0.0,-13.2,57.95,20.00,12056.47192951004,10218.570275123202,1364551.4929819466,1206608.7780865477,2571160.2710684943,428558.01355342474,2142602.2575150696
2020-10-26,113.14,0.0,-12.6,57.95,20.0,118.08,0.0,-12.5,57.95,20.00,13110.326783013612,9521.169638044352,1483302.37223016,1124259.710860277,2607562.083090437,430378.10415452183,2177183.978935915
2020-11-02,113.11,0.0,-12.5,57.95,20.0,118.06,0.0,-12.3,57.95,20.00,13060.542090570538,9951.214747564378,1477277.9158644336,1174840.4130974505,2652118.328961884,432605.9164480942,2219512.4125137897
2020-11-09,112.5,-0.6,-13.1,57.95,20.0,117.28,-0.8,-13.1,57.95,20.00,13831.62736165273,10077.087024754757,1556058.0781859322,1181840.766263238,2737898.84444917,436894.94222245854,2301003.9022267116
2020-11-16,112.35,-0.2,-13.2,57.95,20.0,117.07,-0.2,-13.3,57.95,20.00,12599.110882523499,10034.314640826164,1415510.107651515,1174717.2150015188,2590227.322653034,429511.3661326517,2160715.9565203823
2020-11-23,112.42,0.1,-12.9,57.95,20.0,117.13,0.1,-12.9,57.95,20.00,12861.17516383197,10303.991948813487,1445853.31191799,1206906.5769645236,2652759.8888825136,432637.9944441257,2220121.894438388
2020-11-30,112.61,0.2,-12.2,57.95,20.0,117.41,0.3,-12.4,57.95,20.00,12872.491841855377,9909.88202704712,1449571.306311334,1163519.2487956025,2613090.5551069365,430654.52775534685,2182436.02735159
2020-12-07,113.17,0.6,-11.6,57.95,20.0,117.99,0.6,-11.8,57.95,20.00,13525.326639881738,10678.562266929788,1530661.2158354162,1259963.5618750458,2790624.777710462,439531.2388855231,2351093.5388249387
2020-12-14,113.82,0.7,-10.5,57.95,20.0,118.57,0.6,-11.0,57.95,20.00,12675.952233806524,10221.532825967279,1442776.8832518584,1211967.1471749402,2654744.0304267984,432737.20152133994,2222006.8289054586
2020-12-21,114.43,0.6,-9.7,57.95,20.0,119.17,0.6,-10.6,57.95,20.00,12850.910762885169,10208.729871544556,1470529.71859695,1216574.3387919648,2687104.0573889147,434355.2028694458,2252748.8545194687
2020-12-28,114.91,0.5,-10.1,57.95,20.0,119.65,0.5,-10.9,57.95,20.00,13005.748254858268,10074.092113394832,1494490.5319657635,1205365.1213676918,2699855.6533334553,434992.7826666728,2264862.8706667824
2021-01-04,115.39,0.5,-10.7,57.95,20.0,119.97,0.3,-11.6,57.95,20.00,12785.50456157818,10262.526273543592,1475319.3713605062,1231195.2770370247,2706514.648397531,435325.73241987656,2271188.9159776545
2021-01-11,116.14,0.8,-11.0,57.95,20.0,120.61,0.6,-12.1,57.95,20.00,12453.983192724736,10520.889305867055,1446405.6080030508,1268924.4591806254,2715330.067183676,435766.5033591838,2279563.5638244925
2021-01-18,116.93,0.8,-10.2,57.95,20.0,121.52,0.9,-11.2,57.95,20.00,12758.444996449154,9830.347913715641,1491844.9734347996,1194583.8784747247,2686428.8519095243,434321.4425954762,2252107.409314048
2021-01-25,118.1,1.2,-9.2,57.95,20.0,122.7,1.2,-10.2,57.95,20.00,13174.815874929885,9896.253404369898,1555945.7548292193,1214270.2927161865,2770216.047545406,438510.8023772703,2331705.2451681355
2021-02-01,119.14,1.0,-6.7,57.95,20.0,123.7,1.0,-7.8,57.95,20.00,12103.94235029447,10023.009588489334,1442063.6916140832,1239846.2860961307,2681909.977710214,434095.4988855107,2247814.478824703
2021-02-08,119.67,0.5,-5.1,57.95,20.0,124.09,0.4,-5.6,57.95,20.00,12673.084837073438,9600.301630610713,1516588.0624525785,1191301.4293424834,2707889.491795062,435394.4745897531,2272495.017205309
2021-02-15,120.53,0.9,-3.3,57.95,20.0,125.01,0.9,-3.2,57.95,20.00,12239.339592530414,9797.146856111402,1475207.6010876908,1224741.3284824863,2699948.929570177,434997.4464785089,2264951.483091668
2021-02-22,121.27,0.7,-2.2,57.95,20.0,125.71,0.7,-2.0,57.95,20.00,13172.123314462422,9923.861650582137,1597383.394344858,1247528.6480946804,2844912.042439538,442245.6021219769,2402666.440317561
2021-03-01,122.17,0.9,-0.3,57.95,20.0,126.62,0.9,0.0,57.95,20.00,11795.006547608113,10450.455672285092,1440995.9499212832,1323236.6972247383,2764232.6471460215,438211.6323573011,2326021.0147887203
2021-03-08,122.94,0.8,0.7,57.95,20.0,127.4,0.8,1.1,57.95,20.00,12261.739076364207,10194.02453160077,1507458.2020482155,1298718.725325938,2806176.9273741534,440308.8463687077,2365868.0810054457
2021-03-15,123.9,1.0,3.6,57.95,20.0,128.24,0.8,3.9,57.95,20.00,12710.60593753226,10153.835964547017,1574844.0756602471,1302127.9240935096,2876971.9997537564,443848.59998768783,2433123.3997660684
2021-03-22,124.57,0.7,4.9,57.95,20.0,129.02,0.8,5.6,57.95,20.00,13291.36201461717,10405.05918486719,1655704.9661608608,1342460.736031565,2998165.7021924257,449908.2851096213,2548257.4170828043
2021-03-29,125.13,0.6,12.7,57.95,20.0,129.32,0.3,10.7,57.95,20.00,12464.524869463507,10005.251284640242,1559685.9969159686,1293879.096129676,2853565.0930456445,442678.2546522822,2410886.8383933622
2021-04-05,125.24,0.1,15.0,57.95,20.0,129.35,0.0,12.5,57.95,20.00,12217.600236653401,10215.935939971556,1530132.253638472,1321431.3138353208,2851563.5674737925,442578.17837368965,2408985.3891001027
2021-04-12,125.4,0.2,16.1,57.95,20.0,129.39,0.0,13.2,57.95,20.00,13432.578534720295,10017.861298827002,1684445.348253925,1296211.0734552257,2980656.421709151,449032.8210854576,2531623.6006236933
2021-04-19,125.48,0.1,16.8,57.95,20.0,129.49,0.1,13.8,57.95,20.00,11766.393049791877,10163.794939759851,1476446.9998878848,1316109.8067495031,2792556.8066373877,439627.84033186943,2352928.9663055185
2021-04-26,125.8,0.3,17.9,57.95,20.0,129.77,0.3,14.5,57.95,20.00,11384.597021689959,9820.346536955369,1432182.3053285968,1274386.3701006982,2706568.675429295,435328.43377146474,2271240.24165783
2021-05-03,126.09,0.3,18.5,57.95,20.0,130.0,0.2,15.1,57.95,20.00,12698.207225026666,9074.473136689428,1601116.9490036124,1179681.5077696256,2780798.4567732383,439039.92283866194,2341758.5339345764
2021-05-10,126.53,0.4,19.1,57.95,20.0,130.43,0.4,15.6,57.95,20.00,12218.372887823694,9989.838335125478,1545990.721496332,1302974.614050416,2848965.335546748,442448.2667773374,2406517.0687694103
2021-05-17,127.19,0.7,22.1,57.95,20.0,131.03,0.6,18.8,57.95,20.00,11945.583591434644,10603.649254439975,1519358.7769945725,1389396.16180927,2908754.9388038423,445437.7469401921,2463317.19186365
2021-05-24,127.89,0.7,23.0,57.95,20.0,131.52,0.5,19.8,57.95,20.00,12796.378223649677,10397.686160896637,1636528.8110225573,1367503.6838811259,3004032.494903683,450201.6247451842,2553830.870158499
2021-05-31,128.15,0.3,23.0,57.95,20.0,131.82,0.3,20.1,57.95,20.00,12558.900356885599,10408.85899383647,1609423.0807348895,1372095.7925675234,2981518.873302413,449075.94366512063,2532442.9296372924
2021-06-07,128.69,0.5,23.0,57.95,20.0,132.38,0.6,20.4,57.95,20.00,12144.160684631637,10508.752288722486,1562832.0385052455,1391148.6279810825,2953980.666486328,447699.0333243164,2506281.6331620114
2021-06-14,129.47,0.8,23.1,57.95,20.0,133.17,0.8,20.6,57.95,20.00,11770.447800664553,10037.913036384576,1523919.8767520397,1336748.8790553338,2860668.7558073737,443033.4377903687,2417635.318017005
2021-06-21,130.1,0.6,23.0,57.95,20.0,133.69,0.5,20.7,57.95,20.00,12834.228664140071,10073.576282962238,1669733.1492046232,1346736.4132692215,3016469.5624738447,450823.4781236922,2565646.0843501524
2021-06-28,130.73,0.6,22.4,57.95,20.0,134.27,0.6,20.2,57.95,20.00,12710.50058897933,9738.88924182626,1661643.7419972676,1307640.658500012,2969284.4004972796,448464.22002486396,2520820.180472416
2021-07-05,131.7,1.0,22.3,57.95,20.0,134.13,-0.1,19.1,57.95,20.00,12316.412068110309,9861.62085758918,1622071.4693701274,1322739.2056284365,2944810.6749985637,447240.53374992823,2497570.1412486355
2021-07-12,132.47,0.8,21.2,57.95,20.0,135.29,1.2,18.5,57.95,20.00,13273.918498023833,10216.958459908456,1758395.9834332173,1382252.3100410148,3140648.293474232,457032.41467371164,2683615.87880052
2021-07-19,133.2,0.7,21.0,57.95,20.0,135.95,0.7,18.6,57.95,20.00,11800.957616836924,10442.303774867527,1571887.554562678,1419631.1981932402,2991518.7527559185,449575.9376377959,2541942.815118123
2021-07-26,133.48,0.3,20.8,57.95,20.0,136.2,0.3,18.4,57.95,20.00,11567.63741453763,9901.2214897276,1544048.2420924827,1348546.3669008992,2892594.608993382,444629.7304496691,2447964.878543713
2021-08-02,134.21,0.7,21.3,57.95,20.0,136.89,0.7,18.9,57.95,20.00,11969.845965059378,9766.574294059435,1606473.026970619,1336946.355113796,2943419.3820844153,447170.96910422074,2496248.4129801947
2021-08-09,134.7,0.5,21.7,57.95,20.0,137.31,0.4,19.3,57.95,20.00,12283.206991822251,9940.561183542639,1654547.9817984572,1364938.4561122397,3019486.437910697,450974.3218955349,2568512.1160151623
2021-08-16,134.7,0.0,21.7,57.95,20.0,136.77,-0.5,18.8,57.95,20.00,12427.669724661346,10188.932699571647,1674007.111911883,1393540.3253204143,3067547.4372322974,453377.37186161487,2614170.0653706826
2021-08-23,134.68,0.0,21.5,57.95,20.0,137.15,0.4,19.0,57.95,20.00,12185.781971071834,9365.208073546582,1641181.1158639546,1284438.2872869137,2925619.4031508686,446280.97015754343,2479338.4329933254
2021-08-30,134.66,0.0,21.4,57.95,20.0,137.11,0.0,18.9,57.95,20.00,12482.827698257148,9024.877618745106,1680937.5778473075,1237400.9703061415,2918338.548153449,445916.92740767245,2472421.620745776
2021-09-06,134.76,0.1,21.4,57.95,20.0,137.19,0.1,19.0,57.95,20.00,11679.030287904778,9721.935260203367,1573866.1215980477,1333752.2983473,2907618.4199453476,445380.92099726736,2462237.4989480805
2021-09-13,134.75,0.0,21.4,57.95,20.0,137.19,0.0,19.0,57.95,20.00,13026.882302036629,9453.865029634337,1755372.3901994356,1296975.7434155347,3052348.1336149704,452617.40668074857,2599730.7269342216
2021-09-20,134.86,0.1,21.6,57.95,20.0,137.35,0.2,19.2,57.95,20.00,12261.724410803716,9736.493920941075,1653616.1540409892,1337307.4400412566,2990923.5940822456,449546.1797041123,2541377.414378133
2021-09-27,135.19,0.3,21.9,57.95,20.0,137.95,0.6,19.8,57.95,20.00,12854.847915794064,9871.637872473011,1737846.8897361995,1361792.4445076517,3099639.3342438512,454981.9667121926,2644657.3675316586
2021-10-04,136.1,0.9,22.8,57.95,20.0,139.2,1.2,21.1,57.95,20.00,12449.362673188853,9730.700636390795,1694358.2598210028,1354513.5285855986,3048871.788406601,452443.58942033007,2596428.198986271
2021-10-11,137.17,1.1,24.0,57.95,20.0,140.66,1.5,22.6,57.95,20.00,12484.976609576892,10471.0870137883,1712564.2415356622,1472863.0993594623,3185427.3408951247,459271.36704475625,2726155.9738503685
2021-10-18,139.46,2.3,26.3,57.95,20.0,143.19,2.5,25.1,57.95,20.00,12495.683640116102,9982.847905840928,1742648.0404505916,1429443.9916373626,3172092.032087954,458604.60160439776,2713487.4304835564
2021-10-25,141.81,2.3,28.7,57.95,20.0,145.9,2.7,27.8,57.95,20.00,12387.654280008657,9931.689743844332,1756693.2534480277,1449033.5336268882,3205726.787074916,460286.3393537458,2745440.4477211703
2021-11-01,143.7,1.9,30.6,57.95,20.0,147.48,1.6,29.4,57.95,20.00,12447.361379933773,10036.68285761736,1788685.830296483,1480209.987841408,3268895.8181378907,463444.79090689454,2805451.027230996
2021-11-08,144.9,1.2,32.4,57.95,20.0,148.84,1.4,31.6,57.95,20.00,12766.576265066216,9311.866752887692,1849876.9008080948,1385978.2474998042,3235855.148307899,461792.757415395,2774062.390892504
2021-11-15,145.87,1.0,33.5,57.95,20.0,149.76,0.9,32.7,57.95,20.00,12180.860584850736,10169.244714968108,1776822.1335121768,1522946.088513624,3299768.2220258005,464988.41110129,2834779.8109245105
2021-11-22,146.89,1.0,34.5,57.95,20.0,150.73,1.0,33.6,57.95,20.00,12416.701878794256,9708.744285385816,1823889.3389760882,1463399.026136204,3287288.365112292,464364.4182556146,2822923.9468566775
2021-11-29,147.53,0.6,34.9,57.95,20.0,151.31,0.6,33.9,57.95,20.00,12004.532152856385,9998.542246896486,1771028.6285109026,1512879.4273779073,3283908.05588881,464195.4027944405,2819712.65309437
2021-12-06,146.89,-0.6,33.7,57.95,20.0,150.61,-0.7,32.6,57.95,20.00,12782.258607724738,9312.107106783938,1877585.9668886866,1402496.451352729,3280082.4182414156,464004.1209120708,2816078.297329345
2021-12-13,146.22,-0.7,32.4,57.95,20.0,149.88,-0.7,31.3,57.95,20.00,11737.403848970365,9130.296493593574,1716243.1907964468,1368448.838459805,3084692.0292562516,454234.6014628126,2630457.427793439
2021-12-20,145.16,-1.1,30.7,57.95,20.0,148.89,-1.0,29.7,57.95,20.00,12997.270216455407,10093.805863210011,1886683.7446206668,1502866.7549733385,3389550.4995940053,469477.5249797003,2920072.974614305
2021-12-27,144.92,-0.2,30.0,57.95,20.0,148.82,-0.1,29.2,57.95,20.00,12081.521024677828,9918.263810439008,1750854.0268963107,1476036.0202695332,3226890.0471658437,461344.50235829223,2765545.5448075514
2022-01-03,145.04,0.1,29.7,57.95,20.0,148.85,0.0,28.9,57.95,20.00,11383.812448940977,9406.429378256997,1651108.157594399,1400147.0129535538,3051255.170547953,452562.75852739764,2598692.412020555
2022-01-10,144.82,-0.2,28.7,57.95,20.0,148.65,-0.2,28.0,57.95,20.00,12167.652207455394,9422.384767490123,1762119.3926836902,1400637.4956874067,3162756.888371097,458137.84441855486,2704619.043952542
2022-01-17,144.8,0.0,27.9,57.95,20.0,148.7,0.0,27.2,57.95,20.00,11763.47417126256,10219.673913765908,1703351.059998819,1519665.5109769905,3223016.5709758094,461150.8285487905,2761865.742427019
2022-01-24,144.87,0.1,26.8,57.95,20.0,148.81,0.1,26.1,57.95,20.00,12522.921774494362,9292.085242853069,1814195.6774709981,1382755.2049889653,3196950.8824599637,459847.5441229982,2737103.3383369655
2022-01-31,145.74,0.9,26.6,57.95,20.0,149.68,0.9,26.0,57.95,20.00,11758.888010348805,10411.869181302385,1713740.3386282348,1558448.579057341,3272188.917685576,463609.4458842788,2808579.471801297
2022-02-07,146.33,0.6,26.7,57.95,20.0,150.3,0.6,26.2,57.95,20.00,11850.30828339261,9385.251706140853,1734055.6111088407,1410603.3314329702,3144658.9425418107,457232.94712709053,2687425.99541472
2022-02-14,146.95,0.6,26.4,57.95,20.0,151.1,0.8,26.1,57.95,20.00,11116.229634527235,9988.856770243354,1633529.944793777,1509316.2579837707,3142846.2027775478,457142.31013887736,2685703.8926386703
2022-02-21,147.77,0.8,26.5,57.95,20.0,151.95,0.8,26.2,57.95,20.00,11818.446840375462,9589.302609700406,1746411.889602282,1457094.5315439766,3203506.4211462587,460175.32105731295,2743331.1000889456
2022-02-28,149.22,1.4,27.0,57.95,20.0,153.36,1.4,26.7,57.95,20.00,10803.660336685522,9940.874972432937,1612122.1954402134,1524532.5857723155,3136654.781212529,456832.7390606265,2679822.042151903
2022-03-07,152.95,3.7,30.0,57.95,20.0,158.56,5.2,31.2,57.95,20.00,11149.048588257137,9403.954399154323,1705246.981573929,1491091.0095299096,3196337.9911038387,459816.899555192,2736521.091548647
2022-03-14,159.96,7.0,36.1,57.95,20.0,169.48,10.9,41.2,57.95,20.00,12181.007328072148,9392.682837571081,1948473.9321984209,1591871.8873115468,3540345.8195099677,477017.2909754984,3063328.528534469
2022-03-21,165.37,5.4,40.8,57.95,20.0,177.47,8.0,48.5,57.95,20.00,12085.500079325417,9354.317670158289,1998579.1481180442,1660110.7569229915,3658689.9050410357,482934.4952520518,3175755.409788984
2022-03-28,162.65,-2.7,37.5,52.95,20.0,176.44,-1.0,47.1,52.95,20.00,11959.728780892483,8952.52501768741,1945249.8862121624,1579583.5141207667,3524833.400332929,476241.6700166465,3048591.7303162827
2022-04-04,161.91,-0.7,36.7,52.95,20.0,176.0,-0.4,46.6,52.95,20.00,11278.311928435392,9656.32973816805,1826071.4843329743,1699514.0339175768,3525585.518250551,476279.2759125276,3049306.2423380236
2022-04-11,161.78,-0.1,36.4,52.95,20.0,176.22,0.2,46.8,52.95,20.00,11740.54432192901,9151.414573411366,1899385.2604016752,1612662.276126551,3512047.536528226,475602.37682641135,3036445.159701815
2022-04-18,161.67,-0.1,36.2,52.95,20.0,175.93,-0.3,46.4,52.95,20.00,11764.798730454717,9269.610033863992,1902015.010752614,1630802.493257692,3532817.5040103057,476640.87520051526,3056176.6288097906
2022-04-25,161.84,0.2,36.0,52.95,20.0,176.33,0.4,46.6,52.95,20.00,11184.01765540373,8957.310250156594,1810021.4173505397,1579442.5164101121,3389463.933760652,469473.1966880326,2919990.737072619
2022-05-02,162.48,0.6,36.4,52.95,20.0,177.06,0.7,47.1,52.95,20.00,12502.099150883574,8319.166536481876,2031341.070035563,1472991.626949481,3504332.696985044,475216.6348492522,3029116.062135792
2022-05-09,163.68,1.2,37.2,52.95,20.0,178.39,1.3,48.0,52.95,20.00,12165.081145287835,9247.738894959932,1991180.4818607129,1649704.1414719021,3640884.623332615,482044.23116663075,3158840.392165984
2022-05-16,165.09,1.4,37.9,52.95,20.0,179.67,1.3,48.6,52.95,20.00,11587.71791308517,10269.996168645168,1913016.3502712306,1845210.2116204773,3758226.5618917076,487911.3280945854,3270315.2337971223
